순위,종목명,종목코드,시장,PER,PER점수(/10),ROE(%),ROE점수(/15),FCF수익률(%),FCF점수(/10),PBR,PBR점수(/5),PEG,PEG점수(/10),부채비율(%),부채비율점수(/10),배당수익률(%),배당수익률점수(/10),배당성장연수(년),배당성장점수(/10),소각여부,소각점수(/10),정량합계,경제적해자(0~10직접입력),최종예상점수,메모
163,Hubbell Inc,HUBB,NYQ,33.4,0,23.2,15,2.9,2,7.76,3,1.62,0,113.6,2,1.0,2,18,10,O,10,44,,=W164+X164,
164,"Applied Materials, Inc.",AMAT,NMS,41.2,0,36.1,15,1.8,2,14.86,3,7.93,0,73.3,4,0.4,2,8,8,O,10,44,,=W165+X165,
165,American Express Company,AXP,NYQ,20.2,0,32.4,15,7.3,7,6.55,3,1.26,4,796.4,0,1.0,2,4,3,O,10,44,,=W166+X166,
166,HP Inc.,HPQ,NYQ,7.5,7,-,0,14.9,10,-,0,-,0,-,0,5.8,7,15,10,O,10,44,,=W167+X167,
167,"Monolithic Power Systems, Inc.",MPWR,NMS,126.0,0,17.6,10,0.8,2,22.17,2,10.14,0,18.8,10,0.4,2,8,8,O,10,44,,=W168+X168,
168,"Motorola Solutions, Inc.",MSI,NYQ,34.6,0,89.4,15,3.5,4,30.91,3,2.02,0,703.8,0,1.0,2,14,10,O,10,44,,=W169+X169,
169,"Marvell Technology, Inc.",MRVL,NMS,53.1,0,18.7,10,1.0,2,9.91,2,0.50,10,55.7,7,0.1,2,0,0,O,10,43,,=W170+X170,
170,Grupo Cibest S.A.,CIB,NYQ,9.1,5,9.6,0,58457.4,10,0.00,5,-,0,852.1,0,11.3,10,4,3,O,10,43,,=W171+X171,
171,Encompass Health Corporation,EHC,NYQ,18.3,0,23.2,15,4.2,4,4.26,3,0.68,7,156.4,2,0.7,2,1,0,O,10,43,,=W172+X172,
172,"West Pharmaceutical Services, I",WST,NYQ,45.6,0,15.5,10,2.1,2,7.09,2,-,0,34.4,7,0.3,2,33,10,O,10,43,,=W173+X173,
173,DB손해보험,005830,KOSPI/KOSDAQ,5.9,7,17.7,10,-0.7,0,1.05,5,-,0,613.9,0,3.9,5,6,6,O,10,43,,=W174+X174,
174,"Nike, Inc.",NKE,NYQ,29.5,0,16.0,10,4.9,4,4.71,2,-,0,163.1,2,3.6,5,24,10,O,10,43,,=W175+X175,
175,한미반도체,042700,KOSPI/KOSDAQ,131.0,0,32.6,15,-0.3,0,42.69,3,3.26,0,19.4,10,0.2,2,3,3,O,10,43,,=W176+X176,
176,"Crown Holdings, Inc.",CCK,NYQ,15.9,0,24.6,15,9.5,10,3.92,3,7.49,0,359.9,0,1.0,2,4,3,O,10,43,,=W177+X177,
177,"Allison Transmission Holdings, ",ALSN,NYQ,18.3,0,33.4,15,5.8,7,6.11,3,1.86,0,225.8,0,0.8,2,6,6,O,10,43,,=W178+X178,
178,Alamos Gold Inc.,AGI,NYQ,20.9,0,19.9,10,1.5,2,4.16,2,0.11,10,43.6,7,0.1,2,0,0,O,10,43,,=W179+X179,
179,Ryanair Holdings plc,RYAAY,NMS,11.4,2,25.5,15,6.2,7,5.88,3,-,0,82.7,4,1.8,2,1,0,O,10,43,,=W180+X180,
180,"Texas Roadhouse, Inc.",TXRH,NMS,26.2,0,27.8,15,3.2,4,7.28,3,1.70,0,141.5,2,1.7,2,5,6,O,10,42,,=W181+X181,
181,Credicorp Ltd.,BAP,NYQ,13.0,2,14.6,5,52.2,10,2.35,0,0.90,7,596.4,0,3.4,5,4,3,O,10,42,,=W182+X182,
182,"Targa Resources, Inc.",TRGP,NYQ,26.8,0,62.7,15,1.1,2,16.79,3,0.88,7,717.8,0,1.6,2,4,3,O,10,42,,=W183+X183,
183,Ralph Lauren Corporation,RL,NYQ,25.1,0,31.8,15,4.4,4,7.99,3,1.95,0,170.5,2,1.0,2,5,6,O,10,42,,=W184+X184,
184,"BWX Technologies, Inc.",BWXT,NYQ,63.1,0,26.7,15,1.4,2,16.84,3,5.61,0,246.5,0,0.4,2,10,10,O,10,42,,=W185+X185,
185,JB금융지주,175330,KOSPI/KOSDAQ,7.5,7,12.1,5,-0.9,0,0.91,3,1.40,4,1084.6,0,4.0,5,9,8,O,10,42,,=W186+X186,
186,Royal Caribbean Cruises Ltd.,RCL,NYQ,16.7,0,42.5,15,1.7,2,7.08,3,0.45,10,312.6,0,1.3,2,1,0,O,10,42,,=W187+X187,
187,"Plains All American Pipeline, L",PAA,NMS,10.6,2,-,0,15.1,10,-,0,0.90,7,-,0,7.1,10,4,3,O,10,42,,=W188+X188,
188,KLA Corporation,KLAC,NMS,52.6,0,83.4,15,1.6,2,43.85,3,3.53,0,205.9,0,0.4,2,10,10,O,10,42,,=W189+X189,
189,Coca-Cola Company (The),KO,NYQ,25.1,0,40.7,15,1.6,2,10.23,3,2.17,0,219.3,0,2.7,2,23,10,O,10,42,,=W190+X190,
190,"Caterpillar, Inc.",CAT,NYQ,44.1,0,41.7,15,1.9,2,18.38,3,3.11,0,362.4,0,0.7,2,12,10,O,10,42,,=W191+X191,
191,Antero Midstream Corporation,AM,NYQ,24.8,0,21.0,15,7.5,7,5.20,3,3.05,0,198.4,2,4.2,5,0,0,O,10,42,,=W192+X192,
192,GE Vernova Inc.,GEV,NYQ,33.4,0,67.3,15,1.2,2,22.46,3,0.02,10,434.9,0,0.1,2,1,0,O,10,42,,=W193+X193,
193,CSX Corporation,CSX,NMS,28.2,0,22.5,15,2.0,2,6.33,3,-,0,225.8,0,1.1,2,21,10,O,10,42,,=W194+X194,
194,"Ross Stores, Inc.",ROST,NMS,34.1,0,34.7,15,3.0,4,11.82,3,2.32,0,151.3,2,0.7,2,5,6,O,10,42,,=W195+X195,
195,Apple Inc.,AAPL,NMS,34.4,0,133.5,15,2.4,2,45.92,3,5.00,0,330.1,0,0.4,2,13,10,O,10,42,,=W196+X196,
196,Texas Pacific Land Corporation,TPL,NYQ,63.0,0,33.0,15,0.1,2,20.78,3,22.62,0,11.3,10,0.5,2,0,0,O,10,42,,=W197+X197,
197,Cognizant Technology Solutions ,CTSH,NMS,11.9,2,14.9,5,9.8,10,1.77,0,10.62,0,37.8,7,2.3,2,6,6,O,10,42,,=W198+X198,
198,Devon Energy Corporation,DVN,NYQ,11.3,2,17.0,10,22.4,10,1.93,5,-,0,103.5,2,2.0,2,0,0,O,10,41,,=W199+X199,
199,"D.R. Horton, Inc.",DHI,NYQ,18.8,0,10.5,5,6.9,7,1.98,0,-,0,42.0,7,1.0,2,11,10,O,10,41,,=W200+X200,
200,Pentair plc.,PNR,NYQ,22.8,0,16.9,10,5.0,7,3.85,2,2.08,0,77.5,4,1.1,2,6,6,O,10,41,,=W201+X201,
201,Kroger Company (The),KR,NYQ,42.9,0,17.1,10,7.9,7,7.36,2,-,0,742.7,0,1.9,2,19,10,O,10,41,,=W202+X202,
202,Newmont Corporation,NEM,NYQ,17.1,0,20.9,15,6.0,7,3.59,3,-,0,68.1,4,0.9,2,0,0,O,10,41,,=W203+X203,
203,TIM S.A.,TIMB,NYQ,14.6,2,18.0,10,71.6,10,13.47,2,7.00,0,137.5,2,3.7,5,0,0,O,10,41,,=W204+X204,
204,Erie Indemnity Company,ERIE,NMS,23.3,0,24.5,15,4.4,4,5.70,3,0.88,7,47.0,7,2.2,2,4,3,X,0,41,,=W205+X205,
205,"American Financial Group, Inc.",AFG,NYQ,13.1,2,17.5,10,13.9,10,2.29,2,-,0,577.2,0,5.5,7,0,0,O,10,41,,=W206+X206,
206,"T-Mobile US, Inc.",TMUS,NMS,19.7,0,18.6,10,7.1,7,3.66,2,0.29,10,270.3,0,1.9,2,2,0,O,10,41,,=W207+X207,
207,Companhia de saneamento Basico ,SBS,NYQ,14.0,2,19.8,10,33.6,10,2.86,2,0.34,10,145.8,2,1.9,2,4,3,X,0,41,,=W208+X208,
208,AngloGold Ashanti PLC,AU,NYQ,18.5,0,32.6,15,6.8,7,6.04,3,0.20,10,63.8,4,2.6,2,2,0,X,0,41,,=W209+X209,
209,"Salesforce, Inc.",CRM,NYQ,21.8,0,12.6,5,8.8,10,2.75,0,0.09,10,89.9,4,1.0,2,1,0,O,10,41,,=W210+X210,
210,Johnson Controls International ,JCI,NYQ,25.6,0,25.7,15,1.1,2,6.59,3,0.80,7,187.4,2,0.5,2,0,0,O,10,41,,=W211+X211,
211,Tradeweb Markets Inc.,TW,NMS,30.0,0,12.5,5,4.4,4,3.75,0,0.82,7,15.4,10,0.4,2,3,3,O,10,41,,=W212+X212,
212,HPSP,403870,KOSPI/KOSDAQ,59.4,0,25.6,15,-0.1,0,15.19,3,-,0,19.7,10,1.1,2,0,0,O,10,40,,=W213+X213,
213,"Verisk Analytics, Inc.",VRSK,NMS,27.1,0,293.9,15,4.8,4,79.75,3,10.44,0,1904.8,0,1.0,2,6,6,O,10,40,,=W214+X214,
214,"Meta Platforms, Inc.",META,NMS,28.0,0,27.8,15,2.7,2,7.78,3,1.39,4,68.5,4,0.3,2,1,0,O,10,40,,=W215+X215,
215,Broadcom Inc.,AVGO,NMS,82.2,0,31.3,15,1.3,2,25.70,3,3.81,0,112.7,2,0.6,2,6,6,O,10,40,,=W216+X216,
216,"Tapestry, Inc.",TPR,NYQ,58.8,0,94.8,15,3.6,4,55.74,3,-,0,1084.9,0,1.0,2,5,6,O,10,40,,=W217+X217,
217,Lamar Advertising Company,LAMR,NMS,23.0,0,58.0,15,5.1,7,13.35,3,2.25,0,584.0,0,4.8,5,2,0,O,10,40,,=W218+X218,
218,Gen Digital Inc.,GEN,NMS,19.3,0,25.9,15,10.4,10,4.98,3,-,0,578.9,0,2.7,2,0,0,O,10,40,,=W219+X219,
219,"Eaton Corporation, PLC",ETN,NYQ,40.4,0,21.0,15,2.1,2,8.51,3,2.09,0,112.1,2,1.0,2,5,6,O,10,40,,=W220+X220,
220,General Dynamics Corporation,GD,NYQ,20.7,0,16.4,10,4.5,4,3.41,2,2.52,0,123.4,2,1.9,2,12,10,O,10,40,,=W221+X221,
221,Barclays PLC,BCS,NYQ,9.9,5,9.2,0,21.4,10,0.90,3,0.80,7,1884.6,0,1.9,2,4,3,O,10,40,,=W222+X222,
222,"The Ensign Group, Inc.",ENSG,NMS,32.6,0,15.4,10,3.3,4,5.03,2,2.27,0,144.6,2,0.1,2,18,10,O,10,40,,=W223+X223,
223,CGI Inc.,GIB,NYQ,13.4,2,16.7,10,12.4,10,2.16,2,1.98,0,90.1,4,0.4,2,1,0,O,10,40,,=W224+X224,
224,한국금융지주,071050,KOSPI/KOSDAQ,6.7,7,17.3,10,-0.1,0,1.17,5,0.07,10,954.2,0,3.4,5,3,3,X,0,40,,=W225+X225,
225,Deutsche Bank AG,DB,NYQ,8.6,5,8.8,0,76.6,10,0.63,3,0.82,7,1722.8,0,2.4,2,3,3,O,10,40,,=W226+X226,
226,eBay Inc.,EBAY,NMS,23.4,0,44.0,15,3.0,4,10.31,3,-,0,281.6,0,1.1,2,6,6,O,10,40,,=W227+X227,
227,Marathon Petroleum Corporation,MPC,NYQ,16.4,0,23.4,15,7.2,7,3.83,3,-,0,345.8,0,1.7,2,4,3,O,10,40,,=W228+X228,
228,Ambev S.A.,ABEV,NYQ,14.7,2,17.6,10,43.1,10,2.62,2,7.16,0,64.1,4,2.3,2,0,0,O,10,40,,=W229+X229,
229,"Cencora, Inc.",COR,NYQ,37.4,0,85.2,15,5.3,7,31.87,3,-,0,3996.4,0,0.7,2,3,3,O,10,40,,=W230+X230,
230,"ONEOK, Inc.",OKE,NYQ,16.2,0,15.1,10,4.4,4,2.45,2,1.33,4,196.0,2,4.7,5,3,3,O,10,40,,=W231+X231,
231,Murphy USA Inc.,MUSA,NYQ,21.3,0,75.5,15,3.7,4,16.10,3,-,0,657.9,0,0.4,2,5,6,O,10,40,,=W232+X232,
232,한국전력공사,015760,KOSPI/KOSDAQ,3.4,10,18.1,10,-53.4,0,0.62,5,0.02,10,430.0,0,3.3,5,1,0,X,0,40,,=W233+X233,
233,"Woodward, Inc.",WWD,NMS,46.3,0,18.9,10,1.5,2,8.75,2,1.20,4,83.0,4,0.3,2,5,6,O,10,40,,=W234+X234,
234,"Darden Restaurants, Inc.",DRI,NYQ,21.2,0,52.5,15,4.4,4,11.14,3,3.40,0,512.6,0,2.9,2,5,6,O,10,40,,=W235+X235,
235,달바글로벌,483650,KOSPI/KOSDAQ,37.6,0,38.8,15,-0.0,0,14.60,3,0.09,10,26.6,10,0.9,2,2,0,X,0,40,,=W236+X236,
