순위,종목명,종목코드,시장,PER,PER점수(/10),ROE(%),ROE점수(/15),FCF수익률(%),FCF점수(/10),PBR,PBR점수(/5),PEG,PEG점수(/10),부채비율(%),부채비율점수(/10),배당수익률(%),배당수익률점수(/10),배당성장연수(년),배당성장점수(/10),소각여부,소각점수(/10),정량합계,경제적해자(0~10직접입력),최종예상점수,메모
163,American Express Company,AXP,NYQ,19.1,0,33.0,15,7.5,7,6.31,3,1.19,4,808.6,0,1.0,2,4,3,O,10,44,,=W164+X164,
164,Union Pacific Corporation,UNP,NYQ,22.2,0,37.1,15,3.4,4,8.23,3,9.90,0,258.7,0,2.0,2,19,10,O,10,44,,=W165+X165,
165,Honeywell International Inc.,HON,NMS,33.9,0,30.2,15,3.9,4,10.23,3,82.47,0,436.5,0,2.0,2,15,10,O,10,44,,=W166+X166,
166,Sherwin-Williams Company (The),SHW,NYQ,29.5,0,58.7,15,3.5,4,17.31,3,2.97,0,495.3,0,1.0,2,40,10,O,10,44,,=W167+X167,
167,Sysco Corporation,SYY,NYQ,20.2,0,75.6,15,4.6,4,15.30,3,1.66,0,1118.2,0,2.9,2,10,10,O,10,44,,=W168+X168,
168,"Rollins, Inc.",ROL,NYQ,48.6,0,38.3,15,2.5,2,18.61,3,3.66,0,128.7,2,1.3,2,24,10,O,10,44,,=W169+X169,
169,Mastercard Incorporated,MA,NYQ,28.1,0,231.7,15,3.8,4,65.12,3,1.62,0,680.6,0,0.6,2,14,10,O,10,44,,=W170+X170,
170,Verizon Communications Inc.,VZ,NYQ,11.4,2,16.8,10,9.9,10,1.92,5,-,0,303.2,0,5.8,7,21,10,X,0,44,,=W171+X171,
171,The Bank of New York Mellon Cor,BK,NYQ,15.9,0,13.3,5,5.5,7,2.12,0,0.43,10,1152.7,0,1.5,2,15,10,O,10,44,,=W172+X172,
172,"Monolithic Power Systems, Inc.",MPWR,NMS,116.7,0,18.5,10,0.8,2,21.61,2,9.39,0,21.0,10,0.4,2,8,8,O,10,44,,=W173+X173,
173,Ericsson,ERIC,NMS,15.6,0,24.6,15,68.9,10,0.41,5,1.05,4,182.8,2,2.2,2,6,6,X,0,44,,=W174+X174,
174,에이피알,278470,KOSPI/KOSDAQ,52.2,0,83.1,15,-,0,43.37,3,0.31,10,77.0,4,0.9,2,0,0,O,10,44,,=W175+X175,
175,M&T Bank Corporation,MTB,NYQ,10.5,2,10.5,5,9.3,10,1.10,0,0.76,7,667.7,0,2.8,2,9,8,O,10,44,,=W176+X176,
176,"Church & Dwight Company, Inc.",CHD,NYQ,30.7,0,17.5,10,4.8,4,5.38,2,1.42,4,115.2,2,1.2,2,29,10,O,10,44,,=W177+X177,
177,"Gap, Inc. (The)",GAP,NYQ,12.3,2,21.5,15,8.2,10,2.63,5,-,0,232.3,0,2.5,2,1,0,O,10,44,,=W178+X178,
178,"C.H. Robinson Worldwide, Inc.",CHRW,NMS,32.3,0,35.2,15,4.4,4,11.35,3,-,0,207.2,0,1.6,2,14,10,O,10,44,,=W179+X179,
179,Howmet Aerospace Inc.,HWM,NYQ,62.9,0,31.6,15,1.3,2,19.88,3,1.27,4,136.6,2,0.2,2,5,6,O,10,44,,=W180+X180,
180,Petroleo Brasileiro S.A. Petrob,PBR,NYQ,6.5,7,26.0,15,22.5,10,1.52,5,-,0,193.8,2,4.2,5,0,0,X,0,44,,=W181+X181,
181,Accenture plc,ACN,NYQ,13.4,2,24.5,15,10.6,10,3.27,3,3.11,0,109.9,2,2.7,2,0,0,O,10,44,,=W182+X182,
182,W.R. Berkley Corporation,WRB,NYQ,13.9,2,19.3,10,13.1,10,2.68,2,1.32,4,354.9,0,2.8,2,3,3,O,10,43,,=W183+X183,
183,DB손해보험,005830,KOSPI/KOSDAQ,5.6,7,17.7,10,-0.8,0,0.99,5,-,0,613.9,0,4.1,5,6,6,O,10,43,,=W184+X184,
184,Allegion plc,ALLE,NYQ,17.9,0,30.2,15,6.0,7,5.40,3,1.41,4,152.8,2,0.8,2,0,0,O,10,43,,=W185+X185,
185,Baker Hughes Company,BKR,NMS,20.7,0,16.1,10,3.9,4,3.33,2,0.16,10,162.6,2,1.4,2,4,3,O,10,43,,=W186+X186,
186,"West Pharmaceutical Services, I",WST,NYQ,40.0,0,18.1,10,2.2,2,7.27,2,-,0,37.4,7,0.3,2,33,10,O,10,43,,=W187+X187,
187,"Meta Platforms, Inc.",META,NMS,22.5,0,29.0,15,2.9,2,6.51,3,0.56,7,62.2,4,0.3,2,1,0,O,10,43,,=W188+X188,
188,Ryanair Holdings plc,RYAAY,NMS,11.1,2,25.5,15,6.4,7,5.70,3,-,0,82.7,4,1.8,2,1,0,O,10,43,,=W189+X189,
189,한미반도체,042700,KOSPI/KOSDAQ,163.5,0,32.6,15,-0.2,0,53.30,3,4.07,0,19.4,10,0.2,2,3,3,O,10,43,,=W190+X190,
190,Encompass Health Corporation,EHC,NYQ,17.7,0,24.2,15,4.1,4,4.28,3,0.65,7,156.5,2,0.7,2,1,0,O,10,43,,=W191+X191,
191,"Crown Holdings, Inc.",CCK,NYQ,15.5,0,24.7,15,10.0,10,3.83,3,7.30,0,373.4,0,1.0,2,4,3,O,10,43,,=W192+X192,
192,Grupo Cibest S.A.,CIB,NYQ,8.8,5,9.7,0,65594.6,10,0.00,5,-,0,966.4,0,12.6,10,4,3,O,10,43,,=W193+X193,
193,"Allison Transmission Holdings, ",ALSN,NYQ,23.9,0,23.1,15,6.4,7,5.52,3,2.43,0,225.8,0,0.9,2,6,6,O,10,43,,=W194+X194,
194,JP Morgan Chase & Co.,JPM,NYQ,13.9,2,16.2,10,-18.1,0,2.24,2,0.76,7,1246.1,0,1.9,2,15,10,O,10,43,,=W195+X195,
195,"Argan, Inc.",AGX,NYQ,76.3,0,29.8,15,3.9,4,22.73,3,1.25,4,156.6,2,0.2,2,4,3,O,10,43,,=W196+X196,
196,Carpenter Technology Corporatio,CRS,NYQ,45.1,0,23.2,15,1.3,2,10.45,3,0.95,7,77.9,4,0.2,2,0,0,O,10,43,,=W197+X197,
197,SAP  SE,SAP,NYQ,22.4,0,16.3,10,4.4,4,3.66,2,0.48,10,62.6,4,1.6,2,2,0,O,10,42,,=W198+X198,
198,Principal Financial Group Inc,PFG,NMS,14.2,2,13.2,5,20.0,10,1.88,0,-,0,2711.0,0,3.1,5,17,10,O,10,42,,=W199+X199,
199,"Targa Resources, Inc.",TRGP,NYQ,26.9,0,68.0,15,1.0,2,18.31,3,0.88,7,760.0,0,1.4,2,4,3,O,10,42,,=W200+X200,
200,JB금융지주,175330,KOSPI/KOSDAQ,6.3,7,12.1,5,-1.1,0,0.77,3,1.18,4,1084.6,0,4.6,5,9,8,O,10,42,,=W201+X201,
201,"Rockwell Automation, Inc.",ROK,NYQ,47.2,0,30.9,15,2.6,2,14.60,3,-,0,218.1,0,1.2,2,16,10,O,10,42,,=W202+X202,
202,S&P Global Inc.,SPGI,NYQ,25.2,0,15.3,10,4.5,4,3.86,2,1.96,0,78.9,4,1.0,2,12,10,O,10,42,,=W203+X203,
203,"Bentley Systems, Incorporated",BSY,NMS,36.2,0,23.0,15,5.1,7,8.33,3,2.32,0,187.4,2,0.9,2,3,3,O,10,42,,=W204+X204,
204,"Ross Stores, Inc.",ROST,NMS,32.0,0,34.7,15,3.2,4,11.11,3,2.18,0,151.3,2,0.8,2,5,6,O,10,42,,=W205+X205,
205,CSX Corporation,CSX,NMS,28.0,0,22.5,15,2.0,2,6.30,3,-,0,225.8,0,1.1,2,21,10,O,10,42,,=W206+X206,
206,"BWX Technologies, Inc.",BWXT,NYQ,56.3,0,26.9,15,1.5,2,15.14,3,5.00,0,237.8,0,0.5,2,10,10,O,10,42,,=W207+X207,
207,GE Vernova Inc.,GEV,NYQ,31.6,0,67.3,15,1.3,2,21.31,3,0.02,10,434.9,0,0.1,2,1,0,O,10,42,,=W208+X208,
208,"Yum China Holdings, Inc.",YUMC,NYQ,17.9,0,17.3,10,5.1,7,3.09,2,0.52,7,87.1,4,1.0,2,0,0,O,10,42,,=W209+X209,
209,Ralph Lauren Corporation,RL,NYQ,22.6,0,31.8,15,4.9,4,7.19,3,1.76,0,170.5,2,1.1,2,5,6,O,10,42,,=W210+X210,
210,"Caterpillar, Inc.",CAT,NYQ,62.3,0,32.3,15,1.7,2,20.11,3,4.40,0,362.4,0,0.6,2,12,10,O,10,42,,=W211+X211,
211,Texas Pacific Land Corporation,TPL,NYQ,55.7,0,33.0,15,0.1,2,18.38,3,20.01,0,11.3,10,0.5,2,0,0,O,10,42,,=W212+X212,
212,"Skyworks Solutions, Inc.",SWKS,NMS,28.0,0,6.3,0,10.7,10,1.75,0,-,0,36.9,7,4.2,5,11,10,O,10,42,,=W213+X213,
213,키움증권,039490,KOSPI/KOSDAQ,9.3,5,16.0,10,-0.6,0,1.49,5,0.28,10,1247.2,0,2.9,2,2,0,O,10,42,,=W214+X214,
214,Apple Inc.,AAPL,NMS,35.8,0,115.1,15,2.2,2,41.24,3,5.21,0,248.5,0,0.3,2,13,10,O,10,42,,=W215+X215,
215,Coca-Cola Company (The),KO,NYQ,25.3,0,40.7,15,1.5,2,10.32,3,2.19,0,203.6,0,2.5,2,23,10,O,10,42,,=W216+X216,
216,KT Corporation,KT,NYQ,8.3,5,9.8,0,9477.8,10,0.79,3,0.77,7,134.2,2,3.0,5,1,0,O,10,42,,=W217+X217,
217,Pentair plc.,PNR,NYQ,18.3,0,17.6,10,6.1,7,3.22,2,1.67,0,85.6,4,1.3,2,6,6,O,10,41,,=W218+X218,
218,AngloGold Ashanti PLC,AU,NYQ,19.7,0,32.6,15,6.4,7,6.42,3,0.21,10,63.8,4,2.5,2,2,0,X,0,41,,=W219+X219,
219,Erie Indemnity Company,ERIE,NMS,21.8,0,24.3,15,4.6,4,5.29,3,0.94,7,43.5,7,2.6,2,4,3,X,0,41,,=W220+X220,
220,Tradeweb Markets Inc.,TW,NMS,26.9,0,13.1,5,4.5,4,3.54,0,0.73,7,14.9,10,0.4,2,3,3,O,10,41,,=W221+X221,
221,Morgan Stanley,MS,NYQ,16.9,0,15.8,10,-6.8,0,2.68,2,0.92,7,1282.8,0,2.0,2,12,10,O,10,41,,=W222+X222,
222,TIM S.A.,TIMB,NYQ,12.5,2,17.7,10,82.0,10,11.76,2,5.97,0,136.7,2,4.3,5,0,0,O,10,41,,=W223+X223,
223,Devon Energy Corporation,DVN,NYQ,11.1,2,17.0,10,9.5,10,1.89,5,-,0,103.5,2,2.0,2,0,0,O,10,41,,=W224+X224,
224,"Salesforce, Inc.",CRM,NYQ,21.1,0,12.6,5,9.1,10,2.66,0,0.09,10,89.9,4,1.0,2,1,0,O,10,41,,=W225+X225,
225,Johnson Controls International ,JCI,NYQ,30.5,0,22.1,15,1.1,2,6.74,3,0.96,7,187.4,2,0.5,2,0,0,O,10,41,,=W226+X226,
226,Fifth Third Bancorp - Depositar,FITBI,NMS,7.7,7,6.4,0,22.8,10,0.49,4,-,0,770.9,0,8.2,10,0,0,O,10,41,,=W227+X227,
227,"T-Mobile US, Inc.",TMUS,NMS,19.7,0,18.9,10,7.4,7,3.71,2,0.29,10,284.2,0,1.9,2,2,0,O,10,41,,=W228+X228,
228,AXIA Energia,AXIA,NYQ,12.3,2,5.5,0,54.8,10,1.31,0,0.96,7,136.1,2,7.5,10,2,0,O,10,41,,=W229+X229,
229,TE Connectivity plc,TEL,NYQ,21.0,0,22.0,15,5.3,7,4.61,3,-,0,92.9,4,1.0,2,0,0,O,10,41,,=W230+X230,
230,"FirstCash Holdings, Inc.",FCFS,NMS,28.4,0,15.4,10,5.3,7,4.38,2,2.48,0,133.3,2,0.7,2,9,8,O,10,41,,=W231+X231,
231,Companhia de saneamento Basico ,SBS,NYQ,11.4,2,19.8,10,-25.9,0,2.44,2,0.08,10,145.8,2,2.2,2,4,3,O,10,41,,=W232+X232,
232,한국금융지주,071050,KOSPI/KOSDAQ,6.7,7,17.3,10,-0.1,0,1.16,5,0.07,10,954.2,0,3.4,5,3,3,X,0,40,,=W233+X233,
233,"Tapestry, Inc.",TPR,NYQ,52.3,0,94.8,15,4.0,4,49.57,3,-,0,1084.9,0,1.2,2,5,6,O,10,40,,=W234+X234,
234,한국전력공사,015760,KOSPI/KOSDAQ,2.9,10,18.1,10,-63.7,0,0.52,5,0.02,10,430.0,0,4.0,5,1,0,X,0,40,,=W235+X235,
235,CGI Inc.,GIB,NYQ,11.1,2,16.8,10,14.8,10,3.25,2,1.65,0,93.0,4,0.5,2,1,0,O,10,40,,=W236+X236,
236,Barclays PLC,BCS,NYQ,9.8,5,9.5,0,21.4,10,0.91,3,0.79,7,2110.0,0,1.9,2,4,3,O,10,40,,=W237+X237,
237,"America Movil, S.A.B. de C.V.",AMX,NYQ,16.1,0,20.1,15,173.6,10,3.78,3,3.28,0,322.8,0,1.0,2,0,0,O,10,40,,=W238+X238,
238,"The Ensign Group, Inc.",ENSG,NMS,29.4,0,15.4,10,3.5,4,4.51,2,2.11,0,137.0,2,0.1,2,18,10,O,10,40,,=W239+X239,
239,General Dynamics Corporation,GD,NYQ,21.5,0,16.6,10,4.2,4,3.58,2,2.62,0,126.3,2,1.7,2,12,10,O,10,40,,=W240+X240,
240,"Cencora, Inc.",COR,NYQ,56.2,0,47.5,15,6.3,7,26.73,3,-,0,3996.4,0,0.9,2,3,3,O,10,40,,=W241+X241,
241,Deutsche Bank AG,DB,NYQ,8.6,5,9.1,0,75.1,10,0.65,3,0.85,7,1798.9,0,2.4,2,3,3,O,10,40,,=W242+X242,
242,HPSP,403870,KOSPI/KOSDAQ,55.4,0,25.6,15,-0.1,0,14.17,3,-,0,19.7,10,1.2,2,0,0,O,10,40,,=W243+X243,
243,Marathon Petroleum Corporation,MPC,NYQ,15.8,0,27.6,15,6.5,7,4.38,3,-,0,386.6,0,1.5,2,4,3,O,10,40,,=W244+X244,
244,"J.B. Hunt Transport Services, I",JBHT,NMS,39.0,0,17.3,10,3.9,4,6.75,2,-,0,120.6,2,0.7,2,12,10,O,10,40,,=W245+X245,
245,"Eaton Corporation, PLC",ETN,NYQ,39.8,0,20.2,15,2.2,2,8.05,3,2.05,0,179.1,2,1.0,2,5,6,O,10,40,,=W246+X246,
246,"Nasdaq, Inc.",NDAQ,NMS,27.2,0,15.9,10,3.8,4,4.32,2,2.47,0,126.8,2,1.2,2,13,10,O,10,40,,=W247+X247,
247,"Marvell Technology, Inc.",MRVL,NMS,58.5,0,18.7,10,0.9,2,10.93,2,0.55,7,55.7,7,0.1,2,0,0,O,10,40,,=W248+X248,
248,ZTO Express (Cayman) Inc.,ZTO,NYQ,14.5,2,13.7,5,31.1,10,1.93,0,1.42,4,36.0,7,1.5,2,0,0,O,10,40,,=W249+X249,
249,GS,078930,KOSPI/KOSDAQ,6.9,7,5.5,0,-26.2,0,0.38,4,0.34,10,89.7,4,3.9,5,2,0,O,10,40,,=W250+X250,
250,"Texas Roadhouse, Inc.",TXRH,NMS,28.9,0,27.8,15,2.9,2,8.03,3,1.88,0,141.5,2,1.5,2,5,6,O,10,40,,=W251+X251,
251,Gen Digital Inc.,GEN,NMS,23.8,0,25.9,15,8.4,10,6.14,3,-,0,578.9,0,2.2,2,0,0,O,10,40,,=W252+X252,
252,Murphy USA Inc.,MUSA,NYQ,19.5,0,84.1,15,3.5,4,16.36,3,-,0,638.8,0,0.4,2,5,6,O,10,40,,=W253+X253,
253,Broadcom Inc.,AVGO,NMS,86.1,0,31.3,15,1.3,2,26.91,3,3.99,0,112.7,2,0.6,2,6,6,O,10,40,,=W254+X254,
254,Antero Midstream Corporation,AM,NYQ,25.3,0,21.2,15,7.4,7,5.37,3,3.11,0,230.8,0,4.1,5,0,0,O,10,40,,=W255+X255,
255,Oracle Corporation,ORCL,NYQ,35.1,0,42.1,15,-0.1,0,14.80,3,1.62,0,535.6,0,1.0,2,12,10,O,10,40,,=W256+X256,
256,"Darden Restaurants, Inc.",DRI,NYQ,20.4,0,52.5,15,4.6,4,10.71,3,3.27,0,512.6,0,3.0,2,5,6,O,10,40,,=W257+X257,
257,달바글로벌,483650,KOSPI/KOSDAQ,35.3,0,38.8,15,-0.0,0,13.69,3,0.09,10,26.6,10,1.0,2,2,0,X,0,40,,=W258+X258,
258,"Merck & Company, Inc.",MRK,NYQ,31.4,0,19.5,10,4.4,4,6.11,2,3.72,0,180.4,2,2.9,2,15,10,O,10,40,,=W259+X259,
