순위,종목명,종목코드,시장,PER,PER점수(/10),ROE(%),ROE점수(/15),FCF수익률(%),FCF점수(/10),PBR,PBR점수(/5),PEG,PEG점수(/10),부채비율(%),부채비율점수(/10),배당수익률(%),배당수익률점수(/10),배당성장연수(년),배당성장점수(/10),소각여부,소각점수(/10),정량합계,경제적해자(0~10직접입력),최종예상점수,메모
163,"Cheniere Energy, Inc.",LNG,NYQ,34.3,0,39.3,15,4.9,4,13.48,3,0.55,7,1016.6,0,0.9,2,4,3,O,10,44,,=W164+X164,
164,"MetLife, Inc.",MET,NYQ,15.3,0,13.2,5,30.9,10,2.02,0,0.83,7,2618.2,0,2.7,2,13,10,O,10,44,,=W165+X165,
165,"Rollins, Inc.",ROL,NYQ,48.2,0,38.3,15,2.5,2,18.47,3,3.63,0,128.7,2,1.3,2,24,10,O,10,44,,=W166+X166,
166,Sysco Corporation,SYY,NYQ,21.3,0,75.6,15,4.3,4,16.13,3,1.75,0,1118.2,0,2.7,2,10,10,O,10,44,,=W167+X167,
167,"W.W. Grainger, Inc.",GWW,NYQ,33.0,0,45.3,15,2.3,2,14.95,3,5.88,0,130.5,2,0.7,2,40,10,O,10,44,,=W168+X168,
168,Ericsson,ERIC,NMS,16.6,0,24.6,15,65.9,10,0.43,5,1.12,4,182.8,2,2.1,2,6,6,X,0,44,,=W169+X169,
169,Infosys Limited,INFY,NYQ,15.2,0,33.9,15,7.4,7,5.16,3,5.48,0,67.5,4,4.1,5,0,0,O,10,44,,=W170+X170,
170,"Motorola Solutions, Inc.",MSI,NYQ,32.2,0,82.2,15,3.8,4,26.43,3,1.88,0,649.3,0,1.1,2,14,10,O,10,44,,=W171+X171,
171,Texas Instruments Incorporated,TXN,NMS,50.8,0,32.0,15,1.0,2,16.26,3,-,0,105.0,2,1.8,2,22,10,O,10,44,,=W172+X172,
172,"Church & Dwight Company, Inc.",CHD,NYQ,31.1,0,17.5,10,4.8,4,5.44,2,1.44,4,115.2,2,1.2,2,29,10,O,10,44,,=W173+X173,
173,Colgate-Palmolive Company,CL,NYQ,34.9,0,1439.3,15,5.0,4,502.16,3,4.79,0,11120.0,0,2.3,2,52,10,O,10,44,,=W174+X174,
174,"Cisco Systems, Inc.",CSCO,NMS,39.4,0,24.5,15,2.8,2,9.63,3,-,0,156.9,2,1.4,2,14,10,O,10,44,,=W175+X175,
175,KLA Corporation,KLAC,NMS,52.0,0,80.1,15,1.5,2,41.63,3,3.49,0,189.4,2,0.4,2,10,10,O,10,44,,=W176+X176,
176,Sherwin-Williams Company (The),SHW,NYQ,29.5,0,58.7,15,3.5,4,17.32,3,2.97,0,495.3,0,1.0,2,40,10,O,10,44,,=W177+X177,
177,American Express Company,AXP,NYQ,18.9,0,33.0,15,7.5,7,6.25,3,1.18,4,808.6,0,1.0,2,4,3,O,10,44,,=W178+X178,
178,Union Pacific Corporation,UNP,NYQ,21.8,0,37.1,15,3.5,4,8.11,3,9.76,0,258.7,0,2.0,2,19,10,O,10,44,,=W179+X179,
179,Petroleo Brasileiro S.A. Petrob,PBR-A,NYQ,5.6,7,24.5,15,78.1,10,1.39,5,-,0,179.6,2,3.3,5,0,0,X,0,44,,=W180+X180,
180,Petroleo Brasileiro S.A. Petrob,PBR,NYQ,6.2,7,24.5,15,70.1,10,1.54,5,-,0,179.6,2,4.1,5,0,0,X,0,44,,=W181+X181,
181,"Reinsurance Group of America, I",RGA,NYQ,11.6,2,9.2,0,28.8,10,1.07,0,0.36,10,1133.4,0,1.7,2,14,10,O,10,44,,=W182+X182,
182,"Nike, Inc.",NKE,NYQ,29.2,0,16.0,10,5.0,4,4.67,2,-,0,163.1,2,3.6,5,24,10,O,10,43,,=W183+X183,
183,Carpenter Technology Corporatio,CRS,NYQ,46.0,0,23.2,15,1.3,2,10.66,3,0.97,7,77.9,4,0.2,2,0,0,O,10,43,,=W184+X184,
184,Grupo Cibest S.A.,CIB,NYQ,9.2,5,9.7,0,118644.8,10,0.00,5,-,0,966.4,0,12.2,10,4,3,O,10,43,,=W185+X185,
185,JP Morgan Chase & Co.,JPM,NYQ,14.0,2,16.2,10,-17.9,0,2.26,2,0.76,7,1246.1,0,1.8,2,15,10,O,10,43,,=W186+X186,
186,"Meta Platforms, Inc.",META,NMS,22.1,0,29.0,15,3.0,2,6.39,3,0.55,7,62.2,4,0.3,2,1,0,O,10,43,,=W187+X187,
187,"Crown Holdings, Inc.",CCK,NYQ,15.1,0,24.7,15,10.3,10,3.72,3,7.09,0,373.4,0,1.1,2,4,3,O,10,43,,=W188+X188,
188,Encompass Health Corporation,EHC,NYQ,17.2,0,24.2,15,4.2,4,4.17,3,0.64,7,156.5,2,0.7,2,1,0,O,10,43,,=W189+X189,
189,"West Pharmaceutical Services, I",WST,NYQ,42.2,0,18.1,10,2.0,2,7.65,2,-,0,37.4,7,0.3,2,33,10,O,10,43,,=W190+X190,
190,DB손해보험,005830,KOSPI/KOSDAQ,5.2,7,15.4,10,-0.8,0,0.81,5,-,0,541.3,0,4.4,5,6,6,O,10,43,,=W191+X191,
191,"D.R. Horton, Inc.",DHI,NYQ,13.1,2,13.4,5,7.9,7,1.76,0,-,0,48.1,7,1.1,2,11,10,O,10,43,,=W192+X192,
192,Baker Hughes Company,BKR,NMS,21.0,0,16.1,10,3.9,4,3.39,2,0.16,10,162.6,2,1.4,2,4,3,O,10,43,,=W193+X193,
193,Allegion plc,ALLE,NYQ,17.9,0,30.2,15,6.1,7,5.39,3,1.40,4,152.8,2,0.8,2,0,0,O,10,43,,=W194+X194,
194,AngloGold Ashanti PLC,AU,NYQ,13.5,2,40.7,15,7.1,7,5.49,3,0.14,10,62.4,4,2.7,2,2,0,X,0,43,,=W195+X195,
195,"Allison Transmission Holdings, ",ALSN,NYQ,23.9,0,23.1,15,6.4,7,5.52,3,2.43,0,225.8,0,0.9,2,6,6,O,10,43,,=W196+X196,
196,H World Group Limited,HTHT,NMS,20.0,0,45.7,15,49.7,10,8.85,3,-,0,484.7,0,3.8,5,1,0,O,10,43,,=W197+X197,
197,"Argan, Inc.",AGX,NYQ,76.3,0,29.8,15,3.9,4,22.73,3,1.25,4,156.6,2,0.2,2,4,3,O,10,43,,=W198+X198,
198,W.R. Berkley Corporation,WRB,NYQ,14.2,2,19.3,10,12.8,10,2.73,2,1.34,4,354.9,0,2.7,2,3,3,O,10,43,,=W199+X199,
199,Regions Financial Corporation,RF,NYQ,10.8,2,11.8,5,8.9,10,1.28,0,37.08,0,755.6,0,3.7,5,13,10,O,10,42,,=W200+X200,
200,HP Inc.,HPQ,NYQ,8.1,5,-,0,13.7,10,-,0,-,0,-,0,5.3,7,15,10,O,10,42,,=W201+X201,
201,Ralph Lauren Corporation,RL,NYQ,25.4,0,31.8,15,4.4,4,8.07,3,1.97,0,170.5,2,1.0,2,5,6,O,10,42,,=W202+X202,
202,"Caterpillar, Inc.",CAT,NYQ,42.8,0,50.5,15,1.8,2,21.62,3,3.02,0,412.0,0,0.7,2,12,10,O,10,42,,=W203+X203,
203,KT Corporation,KT,NYQ,8.3,5,9.8,0,9477.8,10,0.79,3,0.77,7,134.2,2,3.0,5,1,0,O,10,42,,=W204+X204,
204,S&P Global Inc.,SPGI,NYQ,25.9,0,15.3,10,4.4,4,3.97,2,2.02,0,78.9,4,0.9,2,12,10,O,10,42,,=W205+X205,
205,"Ross Stores, Inc.",ROST,NMS,32.6,0,34.7,15,3.2,4,11.31,3,2.22,0,151.3,2,0.7,2,5,6,O,10,42,,=W206+X206,
206,CSX Corporation,CSX,NMS,28.0,0,22.5,15,2.0,2,6.30,3,-,0,225.8,0,1.1,2,21,10,O,10,42,,=W207+X207,
207,Coca-Cola Company (The),KO,NYQ,25.6,0,40.7,15,1.5,2,10.41,3,2.21,0,203.6,0,2.5,2,23,10,O,10,42,,=W208+X208,
208,Apple Inc.,AAPL,NMS,36.6,0,115.1,15,2.2,2,42.17,3,5.33,0,248.5,0,0.3,2,13,10,O,10,42,,=W209+X209,
209,"BWX Technologies, Inc.",BWXT,NYQ,54.0,0,26.9,15,1.6,2,14.54,3,4.80,0,237.8,0,0.5,2,10,10,O,10,42,,=W210+X210,
210,Cognizant Technology Solutions ,CTSH,NMS,11.2,2,14.8,5,10.4,10,1.66,0,9.99,0,36.0,7,2.4,2,6,6,O,10,42,,=W211+X211,
211,"Targa Resources, Inc.",TRGP,NYQ,27.2,0,68.0,15,1.0,2,18.50,3,0.89,7,760.0,0,1.4,2,4,3,O,10,42,,=W212+X212,
212,JB금융지주,175330,KOSPI/KOSDAQ,6.4,7,11.8,5,-1.1,0,0.75,3,1.19,4,1094.6,0,4.5,5,9,8,O,10,42,,=W213+X213,
213,"Skyworks Solutions, Inc.",SWKS,NMS,30.7,0,6.3,0,9.7,10,1.92,0,-,0,36.9,7,3.8,5,11,10,O,10,42,,=W214+X214,
214,"Rockwell Automation, Inc.",ROK,NYQ,45.5,0,30.9,15,2.7,2,14.07,3,-,0,218.1,0,1.2,2,16,10,O,10,42,,=W215+X215,
215,GE Vernova Inc.,GEV,NYQ,30.3,0,67.3,15,1.3,2,20.39,3,0.02,10,434.9,0,0.1,2,1,0,O,10,42,,=W216+X216,
216,키움증권,039490,KOSPI/KOSDAQ,9.6,5,16.0,10,-0.6,0,1.53,5,0.29,10,1247.2,0,2.8,2,2,0,O,10,42,,=W217+X217,
217,"Yum China Holdings, Inc.",YUMC,NYQ,17.5,0,17.3,10,5.2,7,3.02,2,0.51,7,87.1,4,1.1,2,0,0,O,10,42,,=W218+X218,
218,Texas Pacific Land Corporation,TPL,NYQ,54.4,0,32.4,15,0.1,2,17.61,3,19.54,0,12.6,10,0.5,2,0,0,O,10,42,,=W219+X219,
219,"T-Mobile US, Inc.",TMUS,NMS,20.0,0,18.9,10,7.3,7,3.76,2,0.29,10,284.2,0,1.9,2,2,0,O,10,41,,=W220+X220,
220,Johnson Controls International ,JCI,NYQ,23.6,0,26.1,15,1.2,2,6.15,3,0.74,7,183.5,2,0.5,2,0,0,O,10,41,,=W221+X221,
221,TE Connectivity plc,TEL,NYQ,20.6,0,22.0,15,5.4,7,4.52,3,-,0,92.9,4,1.0,2,0,0,O,10,41,,=W222+X222,
222,AXIA Energia,AXIA,NYQ,12.6,2,7.9,0,38.3,10,1.30,0,0.98,7,131.0,2,7.6,10,2,0,O,10,41,,=W223+X223,
223,Tradeweb Markets Inc.,TW,NMS,25.9,0,13.1,5,4.7,4,3.41,0,0.71,7,14.9,10,0.5,2,3,3,O,10,41,,=W224+X224,
224,"Delta Air Lines, Inc.",DAL,NYQ,11.0,2,22.0,15,7.8,7,2.42,5,0.20,10,314.4,0,0.9,2,2,0,X,0,41,,=W225+X225,
225,Target Corporation,TGT,NYQ,21.5,0,16.5,10,4.9,4,3.56,2,2.00,0,268.0,0,3.6,5,42,10,O,10,41,,=W226+X226,
226,Companhia de saneamento Basico ,SBS,NYQ,11.4,2,20.0,10,-26.7,0,2.32,2,0.28,10,166.8,2,2.3,2,4,3,O,10,41,,=W227+X227,
227,Ambev S.A.,ABEV,NYQ,16.4,0,17.3,10,38.7,10,2.84,2,7.96,0,57.6,7,2.1,2,0,0,O,10,41,,=W228+X228,
228,"Salesforce, Inc.",CRM,NYQ,22.2,0,12.6,5,8.7,10,2.80,0,0.10,10,89.9,4,0.9,2,1,0,O,10,41,,=W229+X229,
229,"FirstCash Holdings, Inc.",FCFS,NMS,28.2,0,15.4,10,5.3,7,4.36,2,2.47,0,133.3,2,0.7,2,9,8,O,10,41,,=W230+X230,
230,TIM S.A.,TIMB,NYQ,12.8,2,17.7,10,82.3,10,11.72,2,6.12,0,136.7,2,4.3,5,0,0,O,10,41,,=W231+X231,
231,Fifth Third Bancorp - Depositar,FITBI,NMS,7.7,7,6.4,0,22.7,10,0.49,4,-,0,770.9,0,8.1,10,0,0,O,10,41,,=W232+X232,
232,Morgan Stanley,MS,NYQ,17.4,0,15.8,10,-6.6,0,2.77,2,0.95,7,1282.8,0,1.9,2,12,10,O,10,41,,=W233+X233,
233,"American Financial Group, Inc.",AFG,NYQ,13.0,2,18.8,10,13.4,10,2.44,2,-,0,591.6,0,5.3,7,0,0,O,10,41,,=W234+X234,
234,Erie Indemnity Company,ERIE,NMS,23.0,0,24.3,15,4.4,4,5.58,3,0.99,7,43.5,7,2.4,2,4,3,X,0,41,,=W235+X235,
235,Pentair plc.,PNR,NYQ,18.2,0,17.6,10,6.1,7,3.20,2,1.66,0,85.6,4,1.3,2,6,6,O,10,41,,=W236+X236,
236,GS,078930,KOSPI/KOSDAQ,6.9,7,5.2,0,-26.4,0,0.36,4,0.34,10,85.8,4,3.9,5,2,0,O,10,40,,=W237+X237,
237,"Merck & Company, Inc.",MRK,NYQ,32.1,0,19.5,10,4.3,4,6.24,2,3.80,0,180.4,2,2.8,2,15,10,O,10,40,,=W238+X238,
238,"Texas Roadhouse, Inc.",TXRH,NMS,28.3,0,27.4,15,2.9,2,7.76,3,1.84,0,134.2,2,1.5,2,5,6,O,10,40,,=W239+X239,
239,"The Ensign Group, Inc.",ENSG,NMS,28.1,0,15.4,10,3.6,4,4.32,2,2.02,0,137.0,2,0.1,2,18,10,O,10,40,,=W240+X240,
240,Marathon Petroleum Corporation,MPC,NYQ,15.8,0,27.6,15,6.5,7,4.37,3,-,0,386.6,0,1.5,2,4,3,O,10,40,,=W241+X241,
241,"Cencora, Inc.",COR,NYQ,20.3,0,75.0,15,6.2,7,15.26,3,-,0,2297.7,0,0.8,2,3,3,O,10,40,,=W242+X242,
242,Antero Midstream Corporation,AM,NYQ,25.4,0,21.2,15,7.4,7,5.38,3,3.12,0,230.8,0,4.1,5,0,0,O,10,40,,=W243+X243,
243,General Dynamics Corporation,GD,NYQ,21.4,0,16.6,10,4.3,4,3.56,2,2.60,0,126.3,2,1.7,2,12,10,O,10,40,,=W244+X244,
244,Deutsche Bank AG,DB,NYQ,9.0,5,9.1,0,72.4,10,0.68,3,0.89,7,1798.9,0,2.3,2,3,3,O,10,40,,=W245+X245,
245,달바글로벌,483650,KOSPI/KOSDAQ,34.2,0,34.1,15,-0.0,0,11.66,3,0.08,10,28.7,10,1.0,2,2,0,X,0,40,,=W246+X246,
246,AFLAC Incorporated,AFL,NYQ,13.1,2,15.5,10,4.2,4,2.02,2,-,0,288.1,0,2.0,2,41,10,O,10,40,,=W247+X247,
247,Oracle Corporation,ORCL,NYQ,34.1,0,42.1,15,-0.1,0,14.36,3,1.57,0,535.6,0,1.0,2,12,10,O,10,40,,=W248+X248,
248,"Darden Restaurants, Inc.",DRI,NYQ,20.6,0,52.5,15,4.5,4,10.85,3,3.31,0,512.6,0,2.9,2,5,6,O,10,40,,=W249+X249,
249,"Eaton Corporation, PLC",ETN,NYQ,37.2,0,20.2,15,2.4,2,7.53,3,1.92,0,179.1,2,1.1,2,5,6,O,10,40,,=W250+X250,
250,한국전력공사,015760,KOSPI/KOSDAQ,2.9,10,16.9,10,-62.1,0,0.50,5,0.02,10,401.4,0,3.9,5,1,0,X,0,40,,=W251+X251,
251,"Tapestry, Inc.",TPR,NYQ,43.7,0,97.1,15,3.8,4,42.46,3,-,0,847.6,0,1.1,2,5,6,O,10,40,,=W252+X252,
252,"America Movil, S.A.B. de C.V.",AMX,NYQ,15.8,0,20.1,15,178.6,10,3.71,3,3.21,0,322.8,0,1.1,2,0,0,O,10,40,,=W253+X253,
253,"Nasdaq, Inc.",NDAQ,NMS,27.0,0,15.9,10,3.8,4,4.30,2,2.46,0,126.8,2,1.2,2,13,10,O,10,40,,=W254+X254,
254,CGI Inc.,GIB,NYQ,11.9,2,16.8,10,14.0,10,3.44,2,1.75,0,93.0,4,0.5,2,1,0,O,10,40,,=W255+X255,
255,Murphy USA Inc.,MUSA,NYQ,18.4,0,84.1,15,3.7,4,15.46,3,-,0,638.8,0,0.4,2,5,6,O,10,40,,=W256+X256,
256,"Fidelity National Financial, In",FNF,NYQ,17.4,0,10.5,5,42.8,10,1.83,0,-,0,1416.9,0,4.0,5,14,10,O,10,40,,=W257+X257,
257,"J.B. Hunt Transport Services, I",JBHT,NMS,39.7,0,17.3,10,3.8,4,6.87,2,-,0,120.6,2,0.7,2,12,10,O,10,40,,=W258+X258,
258,ZTO Express (Cayman) Inc.,ZTO,NYQ,13.6,2,14.8,5,32.3,10,1.85,0,1.33,4,56.2,7,1.5,2,0,0,O,10,40,,=W259+X259,
259,"Marvell Technology, Inc.",MRVL,NMS,61.1,0,18.7,10,0.9,2,11.41,2,0.58,7,55.7,7,0.1,2,0,0,O,10,40,,=W260+X260,
260,한국금융지주,071050,KOSPI/KOSDAQ,6.6,7,15.7,10,-0.1,0,1.04,5,0.07,10,1050.9,0,3.4,5,3,3,X,0,40,,=W261+X261,
261,Broadcom Inc.,AVGO,NMS,81.1,0,31.3,15,1.3,2,25.37,3,3.76,0,112.7,2,0.6,2,6,6,O,10,40,,=W262+X262,
