순위,종목명,종목코드,시장,PER,PER점수(/10),ROE(%),ROE점수(/15),FCF수익률(%),FCF점수(/10),PBR,PBR점수(/5),PEG,PEG점수(/10),부채비율(%),부채비율점수(/10),배당수익률(%),배당수익률점수(/10),배당성장연수(년),배당성장점수(/10),소각여부,소각점수(/10),정량합계,경제적해자(0~10직접입력),최종예상점수,메모
328,Jabil Inc.,JBL,NYQ,41.0,0,60.2,15,3.5,4,24.66,3,-,0,1434.4,0,0.1,2,0,0,O,10,34,,=W329+X329,
329,삼성전자,005930,KOSPI/KOSDAQ,27.7,0,10.9,5,-3.8,0,3.03,0,0.89,7,26.6,10,0.8,2,2,0,O,10,34,,=W330+X330,
330,ASML Holding N.V. - New York Re,ASML,NMS,46.3,0,49.9,15,2.0,2,1228.35,3,3.00,0,130.7,2,0.5,2,2,0,O,10,34,,=W331+X331,
331,"Home Depot, Inc. (The)",HD,NYQ,23.7,0,110.5,15,3.8,4,26.18,3,-,0,720.2,0,2.7,2,16,10,X,0,34,,=W332+X332,
332,"JD.com, Inc.",JD,NMS,16.6,0,9.6,0,96.2,10,1.30,0,0.63,7,176.4,2,3.2,5,2,0,O,10,34,,=W333+X333,
333,Costco Wholesale Corporation,COST,NMS,51.3,0,26.6,15,1.8,2,13.67,3,4.47,0,160.7,2,0.5,2,1,0,O,10,34,,=W334+X334,
334,"Waste Management, Inc.",WM,NYQ,33.5,0,27.1,15,3.1,4,9.07,3,4.45,0,358.8,0,1.5,2,22,10,X,0,34,,=W335+X335,
335,Trane Technologies plc,TT,NYQ,35.3,0,34.0,15,2.7,2,12.00,3,1.75,0,149.4,2,0.6,2,0,0,O,10,34,,=W336+X336,
336,ICICI Bank Limited,IBN,NYQ,18.1,0,15.2,10,1147.1,10,2.71,2,0.69,7,684.7,0,0.9,2,4,3,X,0,34,,=W337+X337,
337,GSK plc,GSK,NYQ,15.2,0,34.9,15,4.1,4,5.16,3,-,0,275.8,0,2.9,2,2,0,O,10,34,,=W338+X338,
338,이수페타시스,007660,KOSPI/KOSDAQ,55.0,0,22.4,15,-1.7,0,12.34,3,0.47,10,63.1,4,0.1,2,2,0,X,0,34,,=W339+X339,
339,News Corporation,NWS,NMS,14.5,2,13.1,5,3.4,4,1.90,0,0.57,7,68.8,4,0.7,2,0,0,O,10,34,,=W340+X340,
340,Aon plc,AON,NYQ,19.6,0,39.5,15,4.4,4,7.76,3,1.65,0,440.9,0,0.6,2,0,0,O,10,34,,=W341+X341,
341,"Stanley Black & Decker, Inc.",SWK,NYQ,25.9,0,4.4,0,6.6,7,1.15,0,-,0,134.6,2,4.8,5,28,10,O,10,34,,=W342+X342,
342,"America Movil, S.A.B. de C.V.",AMX,NYQ,16.4,0,16.3,10,137.9,10,3.75,2,3.34,0,343.1,0,1.1,2,0,0,O,10,34,,=W343+X343,
343,Western Digital Corporation,WDC,NMS,36.2,0,51.8,15,0.9,2,18.77,3,14.30,0,112.7,2,0.1,2,0,0,O,10,34,,=W344+X344,
344,GE HealthCare Technologies Inc.,GEHC,NMS,16.0,0,20.1,15,4.5,4,3.22,3,-,0,253.5,0,0.2,2,2,0,O,10,34,,=W345+X345,
345,"EOG Resources, Inc.",EOG,NYQ,14.5,2,16.7,10,4.8,4,2.42,2,-,0,73.6,4,2.9,2,1,0,O,10,34,,=W346+X346,
346,Las Vegas Sands Corp.,LVS,NYQ,23.6,0,102.3,15,4.6,4,24.18,3,-,0,1257.0,0,1.8,2,2,0,O,10,34,,=W347+X347,
347,Cummins Inc.,CMI,NYQ,29.8,0,23.0,15,2.8,2,6.85,3,2.79,0,166.7,2,1.3,2,20,10,X,0,34,,=W348+X348,
348,Tenaris S.A.,TS,NYQ,15.4,0,11.6,5,6.7,7,1.79,0,-,0,19.5,10,1.9,2,0,0,O,10,34,,=W349+X349,
349,Amgen Inc.,AMGN,NMS,24.6,0,89.1,15,4.3,4,21.91,3,4.45,0,946.3,0,2.7,2,14,10,X,0,34,,=W350+X350,
350,삼성물산,028260,KOSPI/KOSDAQ,12.5,2,8.1,0,-3.6,0,1.01,0,0.31,10,54.0,7,0.9,2,3,3,O,10,34,,=W351+X351,
351,Royal Bank Of Canada,RY,NYQ,16.6,0,15.0,10,21.5,10,2.65,2,3.61,0,1575.5,0,1.8,2,0,0,O,10,34,,=W352+X352,
352,"Roper Technologies, Inc.",ROP,NMS,25.4,0,7.7,0,6.2,7,1.96,0,-,0,73.9,4,0.9,2,12,10,O,10,33,,=W353+X353,
353,하나금융지주,086790,KOSPI/KOSDAQ,8.4,5,9.0,0,-4.9,0,0.75,3,1.18,4,1364.7,0,3.3,5,5,6,O,10,33,,=W354+X354,
354,Emerson Electric Company,EMR,NYQ,34.2,0,11.4,5,3.4,4,3.91,0,-,0,106.8,2,1.5,2,34,10,O,10,33,,=W355+X355,
355,KB금융,105560,KOSPI/KOSDAQ,9.9,5,9.5,0,-0.6,0,0.94,3,0.61,7,1197.1,0,2.7,2,5,6,O,10,33,,=W356+X356,
356,"Martin Marietta Materials, Inc.",MLM,NYQ,32.4,0,11.3,5,2.7,2,3.67,0,3.05,0,86.5,4,0.5,2,10,10,O,10,33,,=W357+X357,
357,Invesco Ltd,IVZ,NYQ,-,0,-2.3,0,13.2,10,0.89,3,-,0,115.2,2,3.5,5,4,3,O,10,33,,=W358+X358,
358,LG씨엔에스,064400,KOSPI/KOSDAQ,14.6,2,15.9,10,-0.7,0,2.33,2,0.72,7,70.7,4,1.1,2,5,6,X,0,33,,=W359+X359,
359,BNK금융지주,138930,KOSPI/KOSDAQ,7.1,7,7.5,0,-1.6,0,0.53,4,0.62,7,1317.8,0,3.8,5,2,0,O,10,33,,=W360+X360,
360,State Street Corporation,STT,NYQ,13.7,2,10.6,5,26.8,10,1.45,0,1.47,4,1214.8,0,2.2,2,1,0,O,10,33,,=W361+X361,
361,"J.B. Hunt Transport Services, I",JBHT,NMS,47.2,0,13.5,5,4.2,4,6.36,0,-,0,122.4,2,0.7,2,12,10,O,10,33,,=W362+X362,
362,Chevron Corporation,CVX,NYQ,30.5,0,6.6,0,4.4,4,2.02,0,-,0,70.7,4,3.6,5,38,10,O,10,33,,=W363+X363,
363,"Nasdaq, Inc.",NDAQ,NMS,28.7,0,14.6,5,3.9,4,4.19,0,2.61,0,153.9,2,1.2,2,13,10,O,10,33,,=W364+X364,
364,Grupo Aeroportuario Del Pacific,PAC,NYQ,21.5,0,39.0,15,71.0,10,1383.64,3,1.51,0,283.1,0,3.6,5,1,0,X,0,33,,=W365+X365,
365,Alibaba Group Holding Limited,BABA,NYQ,24.4,0,8.7,0,23.2,10,2.13,0,0.74,7,74.3,4,1.4,2,2,0,O,10,33,,=W366+X366,
366,"Teradyne, Inc.",TER,NMS,104.1,0,19.8,10,0.8,2,20.63,2,-,0,49.6,7,0.1,2,0,0,O,10,33,,=W367+X367,
367,"Steel Dynamics, Inc.",STLD,NMS,24.1,0,13.2,5,1.8,2,3.20,0,-,0,83.6,4,1.0,2,13,10,O,10,33,,=W368+X368,
368,신한지주,055550,KOSPI/KOSDAQ,9.3,5,8.4,0,-0.5,0,0.78,3,0.81,7,1192.5,0,2.6,2,5,6,O,10,33,,=W369+X369,
369,Ovintiv Inc. (DE),OVV,NYQ,12.7,2,11.1,5,9.5,10,1.41,0,-,0,82.1,4,2.2,2,0,0,O,10,33,,=W370+X370,
370,Enterprise Products Partners L.,EPD,NYQ,14.0,2,-,0,3.6,4,-,0,6.71,0,-,0,5.8,7,27,10,O,10,33,,=W371+X371,
371,"Essex Property Trust, Inc.",ESS,NYQ,23.9,0,12.1,5,5.8,7,2.88,0,1.30,4,133.9,2,4.1,5,1,0,O,10,33,,=W372+X372,
372,셀트리온,068270,KOSPI/KOSDAQ,44.0,0,6.1,0,-,0,2.70,0,0.30,10,25.2,10,0.4,2,0,0,O,10,32,,=W373+X373,
373,일진전기,103590,KOSPI/KOSDAQ,39.6,0,18.5,10,-0.6,0,7.32,2,0.32,10,142.7,2,0.6,2,5,6,X,0,32,,=W374+X374,
374,3M Company,MMM,NYQ,25.0,0,69.1,15,1.7,2,17.26,3,-,0,701.5,0,1.9,2,0,0,O,10,32,,=W375+X375,
375,Clorox Company (The),CLX,NYQ,16.5,0,-,0,6.1,7,-,0,-,0,-,0,4.8,5,38,10,O,10,32,,=W376+X376,
376,TE Connectivity plc,TEL,NYQ,34.0,0,15.9,10,4.6,4,5.41,2,-,0,95.6,4,0.9,2,0,0,O,10,32,,=W377+X377,
377,Stifel Financial Corporation,SF,NYQ,19.5,0,11.4,5,7.9,7,2.24,0,5.86,0,590.5,0,1.5,2,8,8,O,10,32,,=W378+X378,
378,넷마블,251270,KOSPI/KOSDAQ,18.3,0,4.2,0,-1.1,0,0.77,3,0.00,10,46.2,7,1.7,2,1,0,O,10,32,,=W379+X379,
379,KT Corporation,KT,NYQ,9.4,5,9.3,0,15542.3,10,0.91,3,-,0,136.1,2,2.6,2,1,0,O,10,32,,=W380+X380,
380,"Agilent Technologies, Inc.",A,NYQ,26.0,0,18.7,10,3.4,4,4.86,2,8.63,0,85.5,4,0.6,2,0,0,O,10,32,,=W381+X381,
381,Deere & Company,DE,NYQ,32.9,0,18.3,10,2.0,2,6.02,2,-,0,293.1,0,1.1,2,5,6,O,10,32,,=W382+X382,
382,유한양행,000100,KOSPI/KOSDAQ,38.7,0,8.4,0,-1.4,0,3.24,0,0.16,10,37.7,7,0.6,2,3,3,O,10,32,,=W383+X383,
383,HD현대,267250,KOSPI/KOSDAQ,5.0,10,12.7,5,-11.8,0,0.63,3,0.06,10,166.3,2,1.5,2,1,0,X,0,32,,=W384+X384,
384,현대로템,064350,KOSPI/KOSDAQ,30.6,0,27.1,15,-0.5,0,8.28,3,0.34,10,127.8,2,0.1,2,2,0,X,0,32,,=W385+X385,
385,"Healthpeak Properties, Inc.",DOC,NYQ,167.3,0,1.0,0,10.5,10,1.59,0,-,0,160.4,2,7.1,10,1,0,O,10,32,,=W386+X386,
386,효성중공업,298040,KOSPI/KOSDAQ,55.2,0,21.6,15,-0.6,0,11.91,3,0.44,10,198.6,2,0.3,2,2,0,X,0,32,,=W387+X387,
387,"United Rentals, Inc.",URI,NYQ,19.8,0,27.8,15,1.3,2,5.51,3,2.15,0,233.0,0,0.9,2,2,0,O,10,32,,=W388+X388,
388,"Western Midstream Partners, LP",WES,NYQ,13.9,2,-,0,9.1,10,-,0,0.62,7,-,0,8.8,10,4,3,X,0,32,,=W389+X389,
389,Fastenal Company,FAST,NMS,53.6,0,24.3,15,2.0,2,13.05,3,11.00,0,28.1,10,2.0,2,1,0,X,0,32,,=W390+X390,
390,Westinghouse Air Brake Technolo,WAB,NYQ,37.3,0,10.5,5,3.4,4,3.92,0,1.47,4,97.6,4,0.4,2,4,3,O,10,32,,=W391+X391,
391,영원무역,111770,KOSPI/KOSDAQ,8.5,5,10.8,5,-6.2,0,0.91,3,0.19,10,39.0,7,2.5,2,2,0,X,0,32,,=W392+X392,
392,Nordson Corporation,NDSN,NMS,29.7,0,16.8,10,4.3,4,4.99,2,-,0,91.5,4,1.4,2,1,0,O,10,32,,=W393+X393,
393,Vistra Corp.,VST,NYQ,59.4,0,18.5,10,2.4,2,10.99,2,-,0,714.9,0,0.5,2,6,6,O,10,32,,=W394+X394,
394,Ball Corporation,BALL,NYQ,18.6,0,16.8,10,4.6,4,3.14,2,1.37,4,260.2,0,1.3,2,0,0,O,10,32,,=W395+X395,
395,KB Financial Group Inc,KB,NYQ,10.6,2,9.7,0,8456.2,10,4.24,0,0.84,7,1233.1,0,1.7,2,0,0,O,10,31,,=W396+X396,
396,Fidelity National Information S,FIS,NYQ,66.2,0,2.7,0,7.2,7,1.82,0,0.75,7,140.9,2,3.3,5,1,0,O,10,31,,=W397+X397,
397,Equity Residential,EQR,NYQ,21.0,0,10.1,5,5.5,7,2.13,0,1.64,0,84.6,4,4.6,5,1,0,O,10,31,,=W398+X398,
398,"Brown & Brown, Inc.",BRO,NYQ,22.2,0,8.4,0,5.9,7,1.86,0,2.20,0,138.8,2,0.9,2,32,10,O,10,31,,=W399+X399,
399,Expand Energy Corporation,EXE,NMS,12.9,2,9.8,0,7.0,7,1.26,0,-,0,52.3,7,3.3,5,1,0,O,10,31,,=W400+X400,
400,AFLAC Incorporated,AFL,NYQ,16.3,0,12.4,5,4.3,4,2.01,0,-,0,294.9,0,2.0,2,41,10,O,10,31,,=W401+X401,
401,TC Energy Corporation,TRP,NYQ,24.0,0,12.9,5,3.3,4,3.49,0,0.33,10,299.9,0,2.0,2,0,0,O,10,31,,=W402+X402,
402,"Mondelez International, Inc.",MDLZ,NMS,30.1,0,9.5,0,4.4,4,2.85,0,-,0,176.5,2,3.4,5,11,10,O,10,31,,=W403+X403,
403,"Regeneron Pharmaceuticals, Inc.",REGN,NMS,17.8,0,14.4,5,4.7,4,2.57,0,6.44,0,29.8,10,0.5,2,0,0,O,10,31,,=W404+X404,
404,Mid-America Apartment Communiti,MAA,NYQ,32.3,0,7.9,0,5.0,4,2.54,0,-,0,108.0,2,4.9,5,15,10,O,10,31,,=W405+X405,
405,"Host Hotels & Resorts, Inc.",HST,NMS,18.6,0,11.7,5,6.1,7,2.17,0,2.40,0,96.3,4,4.6,5,1,0,O,10,31,,=W406+X406,
406,Medtronic plc.,MDT,NYQ,23.9,0,9.4,0,4.7,4,2.25,0,-,0,86.3,4,3.3,5,7,8,O,10,31,,=W407+X407,
407,Sanofi,SNY,NMS,20.1,0,10.9,5,6.2,7,1.38,0,3.42,0,77.2,4,4.6,5,2,0,O,10,31,,=W408+X408,
408,Suncor Energy  Inc.,SU,NYQ,18.1,0,13.1,5,9.0,10,2.35,0,-,0,99.3,4,1.3,2,0,0,O,10,31,,=W409+X409,
409,Danaher Corporation,DHR,NYQ,38.1,0,6.9,0,3.8,4,2.62,0,-,0,58.9,7,0.7,2,8,8,O,10,31,,=W410+X410,
410,Charles Schwab Corporation (The,SCHW,NYQ,18.6,0,17.9,10,5.3,7,3.33,2,1.87,0,893.4,0,1.2,2,1,0,O,10,31,,=W411+X411,
411,"Analog Devices, Inc.",ADI,NMS,64.3,0,8.0,0,2.5,2,5.15,0,-,0,42.0,7,1.1,2,22,10,O,10,31,,=W412+X412,
412,Thermo Fisher Scientific Inc,TMO,NYQ,29.0,0,12.6,5,3.2,4,3.64,0,139.81,0,106.4,2,0.3,2,8,8,O,10,31,,=W413+X413,
413,RTX Corporation,RTX,NYQ,39.6,0,10.3,5,2.8,2,4.09,0,3.21,0,159.3,2,1.4,2,33,10,O,10,31,,=W414+X414,
414,AstraZeneca PLC,AZN,NYQ,30.6,0,21.0,15,2.8,2,6.44,3,0.67,7,134.3,2,1.6,2,2,0,X,0,31,,=W415+X415,
415,Morgan Stanley,MS,NYQ,23.5,0,11.2,5,-7.0,0,2.64,0,1.28,4,1171.4,0,2.1,2,12,10,O,10,31,,=W416+X416,
416,JP Morgan Chase & Co.,JPM,NYQ,19.9,0,11.7,5,-17.5,0,2.33,0,1.09,4,1120.9,0,1.8,2,15,10,O,10,31,,=W417+X417,
417,효성,004800,KOSPI/KOSDAQ,6.3,7,15.8,10,-6.0,0,1.00,5,-,0,83.6,4,3.1,5,1,0,X,0,31,,=W418+X418,
418,삼성화재해상보험,000810,KOSPI/KOSDAQ,9.5,5,10.8,5,-0.2,0,1.02,0,-,0,383.4,0,4.0,5,6,6,O,10,31,,=W419+X419,
419,HD한국조선해양,009540,KOSPI/KOSDAQ,10.1,2,18.4,10,-3.2,0,1.86,5,0.10,10,140.9,2,2.9,2,1,0,X,0,31,,=W420+X420,
420,Northern Trust Corporation,NTRS,NMS,17.0,0,13.4,5,16.1,10,2.28,0,1.36,4,1267.0,0,2.0,2,1,0,O,10,31,,=W421+X421,
421,Norfolk Southern Corporation,NSC,NYQ,23.7,0,18.5,10,3.2,4,4.38,2,-,0,191.0,2,1.8,2,0,0,O,10,30,,=W422+X422,
422,HD현대중공업,329180,KOSPI/KOSDAQ,38.1,0,21.9,15,-0.9,0,8.34,3,0.30,10,221.6,0,1.1,2,1,0,X,0,30,,=W423+X423,
423,"Apollo Global Management, Inc. ",APO,NYQ,20.0,0,15.0,5,10.4,10,2.99,0,439.51,0,1792.7,0,1.6,2,3,3,O,10,30,,=W424+X424,
424,Hudbay Minerals Inc.,HBM,NYQ,17.4,0,17.6,10,2.4,2,3.06,2,0.23,10,92.6,4,0.0,2,0,0,X,0,30,,=W425+X425,
425,Truist Financial Corporation,TFC,NYQ,12.0,2,8.1,0,9.0,10,0.97,3,-,0,739.9,0,4.2,5,0,0,O,10,30,,=W426+X426,
426,Packaging Corporation of Americ,PKG,NYQ,24.2,0,16.8,10,3.9,4,4.07,2,-,0,133.3,2,2.4,2,0,0,O,10,30,,=W427+X427,
427,FTAI Aviation Ltd.,FTAI,NMS,52.0,0,149.9,15,-3.8,0,77.95,3,1.74,0,1208.8,0,0.5,2,1,0,O,10,30,,=W428+X428,
428,Telefonica Brasil S.A.,VIV,NYQ,21.4,0,9.0,0,43.0,10,3.98,0,1.33,4,86.0,4,2.4,2,0,0,O,10,30,,=W429+X429,
429,CRH PLC,CRH,NYQ,20.6,0,15.6,10,3.8,4,3.21,2,6.67,0,136.9,2,0.6,2,0,0,O,10,30,,=W430+X430,
430,"Littelfuse, Inc.",LFUS,NMS,-,0,-3.0,0,3.8,4,3.97,0,-,0,63.1,4,0.8,2,15,10,O,10,30,,=W431+X431,
431,"Zimmer Biomet Holdings, Inc.",ZBH,NYQ,26.0,0,5.6,0,7.7,7,1.44,0,0.54,7,81.8,4,1.0,2,0,0,O,10,30,,=W432+X432,
432,"Republic Services, Inc.",RSG,NYQ,30.4,0,17.9,10,3.7,4,5.43,2,2.26,0,187.1,2,1.1,2,1,0,O,10,30,,=W433+X433,
433,nVent Electric plc,NVT,NYQ,30.0,0,19.0,10,1.7,2,5.70,2,4.30,0,83.7,4,0.6,2,2,0,O,10,30,,=W434+X434,
434,TPG Inc.,TPG,NMS,36.0,0,15.6,10,15.1,10,5.61,2,-,0,789.4,0,4.6,5,3,3,X,0,30,,=W435+X435,
435,LG유플러스,032640,KOSPI/KOSDAQ,15.0,0,5.7,0,-21.1,0,0.86,3,0.24,10,119.0,2,3.7,5,1,0,O,10,30,,=W436+X436,
436,STERIS plc (Ireland),STE,NYQ,30.6,0,9.9,0,3.6,4,3.03,0,0.86,7,47.9,7,0.8,2,0,0,O,10,30,,=W437+X437,
437,Coterra Energy Inc.,CTRA,NYQ,14.2,2,11.6,5,6.7,7,1.64,0,-,0,63.4,4,2.8,2,1,0,O,10,30,,=W438+X438,
438,GS,078930,KOSPI/KOSDAQ,6.4,7,5.5,0,-28.2,0,0.36,4,0.32,10,89.7,4,4.2,5,2,0,X,0,30,,=W439+X439,
439,LG전자,066570,KOSPI/KOSDAQ,16.6,0,4.5,0,-12.9,0,0.75,3,0.16,10,149.5,2,0.8,2,3,3,O,10,30,,=W440+X440,
440,Fomento Economico Mexicano S.A.,FMX,NYQ,39.1,0,4.7,0,59.9,10,2.86,0,-,0,197.1,2,4.0,5,4,3,O,10,30,,=W441+X441,
441,HMM,011200,KOSPI/KOSDAQ,10.6,2,7.4,0,-8.0,0,0.78,3,-,0,25.5,10,3.3,5,1,0,O,10,30,,=W442+X442,
442,리노공업,058470,KOSPI/KOSDAQ,57.6,0,22.0,15,-0.7,0,12.69,3,1.69,0,10.6,10,2.6,2,0,0,X,0,30,,=W443+X443,
443,Owens Corning Inc,OC,NYQ,-,0,-13.5,0,10.0,10,2.50,0,-,0,235.8,0,2.3,2,7,8,O,10,30,,=W444+X444,
444,Wheaton Precious Metals Corp,WPM,NYQ,44.6,0,16.9,10,0.9,2,7.56,2,1.50,4,5.0,10,0.2,2,0,0,X,0,30,,=W445+X445,
445,"WEC Energy Group, Inc.",WEC,NYQ,24.5,0,11.4,5,-2.7,0,2.80,0,9.32,0,274.6,0,3.1,5,22,10,O,10,30,,=W446+X446,
446,"Williams Companies, Inc. (The)",WMB,NYQ,33.1,0,20.4,15,1.0,2,6.77,3,3.84,0,340.3,0,2.8,2,8,8,X,0,30,,=W447+X447,
447,Dell Technologies Inc.,DELL,NYQ,21.8,0,-,0,6.6,7,-,0,0.56,7,-,0,1.0,2,3,3,O,10,29,,=W448+X448,
448,"HCA Healthcare, Inc.",HCA,NYQ,16.4,0,-,0,6.9,7,-,0,1.18,4,-,0,0.6,2,5,6,O,10,29,,=W449+X449,
449,Constellation Energy Corporatio,CEG,NMS,40.4,0,16.0,10,1.4,2,6.45,2,-,0,292.0,0,0.5,2,3,3,O,10,29,,=W450+X450,
450,Pembina Pipeline Corp.,PBA,NYQ,22.4,0,10.1,5,9.3,10,2.29,0,-,0,112.0,2,2.3,2,0,0,O,10,29,,=W451+X451,
451,Energy Transfer LP,ET,NYQ,14.7,2,-,0,5.9,7,-,0,-,0,-,0,7.0,7,4,3,O,10,29,,=W452+X452,
452,HD현대일렉트릭,267260,KOSPI/KOSDAQ,53.5,0,41.0,15,-0.6,0,21.93,3,1.14,4,148.8,2,0.7,2,3,3,X,0,29,,=W453+X453,
453,"Lowe's Companies, Inc.",LOW,NYQ,20.4,0,-,0,5.6,7,-,0,3.91,0,-,0,1.9,2,26,10,O,10,29,,=W454+X454,
454,Booking Holdings Inc. Common St,BKNG,NMS,27.0,0,-,0,6.2,7,-,0,0.10,10,-,0,0.8,2,1,0,O,10,29,,=W455+X455,
455,Masco Corporation,MAS,NYQ,16.3,0,-,0,6.6,7,-,0,7.87,0,-,0,1.9,2,12,10,O,10,29,,=W456+X456,
456,Toronto Dominion Bank (The),TD,NYQ,11.6,2,17.3,10,-41.0,0,1.96,5,1.69,0,1571.5,0,2.1,2,0,0,O,10,29,,=W457+X457,
457,TotalEnergies SE,TTE,NYQ,15.3,0,11.4,5,5.2,7,1.75,0,-,0,151.1,2,3.1,5,0,0,O,10,29,,=W458+X458,
458,ZTO Express (Cayman) Inc.,ZTO,NYQ,15.4,0,10.0,0,27.5,10,2.08,0,1.51,0,38.9,7,1.4,2,0,0,O,10,29,,=W459+X459,
459,Kenvue Inc.,KVUE,NYQ,22.8,0,13.7,5,5.1,7,3.11,0,-,0,151.5,2,4.7,5,2,0,O,10,29,,=W460+X460,
460,Dick's Sporting Goods Inc,DKS,NYQ,16.8,0,15.3,10,2.8,2,2.57,2,-,0,214.3,0,2.2,2,3,3,O,10,29,,=W461+X461,
461,Ubiquiti Inc.,UI,NYQ,70.8,0,87.5,15,1.0,2,61.97,3,2.92,0,58.4,7,0.3,2,1,0,X,0,29,,=W462+X462,
462,"Corteva, Inc.",CTVA,NYQ,50.1,0,4.5,0,5.1,7,2.27,0,119.13,0,76.5,4,0.9,2,6,6,O,10,29,,=W463+X463,
463,Domino's Pizza Inc,DPZ,NMS,20.8,0,-,0,5.4,7,-,0,1.75,0,-,0,1.9,2,12,10,O,10,29,,=W464+X464,
464,AbbVie Inc.,ABBV,NYQ,87.7,0,-,0,4.8,4,-,0,-,0,-,0,3.1,5,12,10,O,10,29,,=W465+X465,
465,"Royal Gold, Inc.",RGLD,NMS,45.4,0,6.5,0,-2.2,0,2.95,0,2.01,0,32.6,7,0.7,2,10,10,O,10,29,,=W466+X466,
466,"Micron Technology, Inc.",MU,NMS,21.7,0,33.3,15,0.3,2,7.21,3,-,0,40.1,7,0.1,2,0,0,X,0,29,,=W467+X467,
467,Public Service Enterprise Group,PEG,NYQ,19.5,0,12.4,5,0.1,2,2.42,0,0.72,7,239.0,0,3.1,5,14,10,X,0,29,,=W468+X468,
468,NC,036570,KOSPI/KOSDAQ,14.7,2,10.1,5,-2.0,0,1.49,0,0.05,10,27.2,10,0.6,2,0,0,X,0,29,,=W469+X469,
469,Wipro Limited,WIT,NYQ,15.4,0,14.8,5,680.8,10,2.36,0,3.90,0,57.2,7,5.9,7,1,0,X,0,29,,=W470+X470,
470,AXIA Energia,AXIA,NYQ,29.1,0,5.5,0,46.4,10,1.64,0,3.62,0,136.1,2,6.4,7,2,0,O,10,29,,=W471+X471,
471,SBA Communications Corporation,SBAC,NMS,22.4,0,-,0,4.5,4,-,0,0.69,7,-,0,2.0,2,6,6,O,10,29,,=W472+X472,
472,"AvalonBay Communities, Inc.",AVB,NYQ,22.9,0,9.1,0,5.8,7,2.07,0,12.28,0,89.2,4,4.1,5,3,3,O,10,29,,=W473+X473,
473,Comp En De Mn Cemig,CIG-C,NYQ,10.9,2,13.0,5,84.7,10,1.85,0,-,0,134.5,2,8.1,10,2,0,X,0,29,,=W474+X474,
474,키움증권,039490,KOSPI/KOSDAQ,10.4,2,17.3,10,-0.6,0,1.80,5,0.31,10,1024.5,0,2.6,2,2,0,X,0,29,,=W475+X475,
475,"Cheniere Energy Partners, LP",CQP,NYQ,9.9,5,-,0,8.7,10,-,0,0.60,7,-,0,5.4,7,0,0,X,0,29,,=W476+X476,
476,SLB Limited,SLB,NYQ,23.2,0,12.9,5,5.8,7,2.99,0,-,0,105.6,2,2.2,2,4,3,O,10,29,,=W477+X477,
477,Transdigm Group Incorporated,TDG,NYQ,35.3,0,-,0,2.5,2,-,0,1.04,4,-,0,7.3,10,3,3,O,10,29,,=W478+X478,
478,UL Solutions Inc.,ULS,NYQ,21.4,0,25.8,15,5.8,7,5.50,3,7.16,0,128.9,2,0.6,2,1,0,X,0,29,,=W479+X479,
479,Jacobs Solutions Inc.,J,NYQ,34.7,0,12.6,5,4.0,4,4.36,0,-,0,205.4,0,1.0,2,7,8,O,10,29,,=W480+X480,
480,Jefferies Financial Group Inc.,JEF,NYQ,14.0,2,7.0,0,-16.4,0,0.98,3,-,0,600.5,0,3.4,5,9,8,O,10,28,,=W481+X481,
481,Heico Corporation,HEI-A,NYQ,42.8,0,15.8,10,2.8,2,6.77,2,1.76,0,88.8,4,0.1,2,8,8,X,0,28,,=W482+X482,
482,"L3Harris Technologies, Inc.",LHX,NYQ,41.4,0,8.2,0,4.0,4,3.39,0,2.62,0,109.8,2,1.4,2,24,10,O,10,28,,=W483+X483,
483,Heico Corporation,HEI,NYQ,56.3,0,15.8,10,2.1,2,8.92,2,2.32,0,88.8,4,0.1,2,8,8,X,0,28,,=W484+X484,
484,Corebridge Financial Inc.,CRBG,NYQ,-,0,-2.8,0,16.5,10,0.93,3,-,0,3026.9,0,3.6,5,1,0,O,10,28,,=W485+X485,
485,Thomson Reuters Corp,TRI,NMS,27.6,0,12.6,5,4.9,4,3.48,0,7.50,0,50.6,7,2.6,2,1,0,O,10,28,,=W486+X486,
486,"Magna International, Inc.",MGA,NYQ,19.2,0,6.6,0,14.3,10,1.28,0,1.48,4,148.7,2,2.6,2,0,0,O,10,28,,=W487+X487,
487,BP p.l.c.,BP,NYQ,2224.1,0,0.1,0,9.2,10,2.31,0,-,0,385.5,0,4.1,5,4,3,O,10,28,,=W488+X488,
488,"PT Telekomunikasi Indonesia, Tb",TLK,NYQ,14.4,2,15.8,10,-162033.6,0,0.01,5,-,0,99.8,4,7.0,7,1,0,X,0,28,,=W489+X489,
489,"Gaming and Leisure Properties, ",GLPI,NMS,16.3,0,17.8,10,6.2,7,2.90,2,5.43,0,170.8,2,6.6,7,1,0,X,0,28,,=W490+X490,
490,Keurig Dr Pepper Inc.,KDP,NMS,17.1,0,8.1,0,4.2,4,1.39,0,-,0,117.3,2,3.5,5,5,6,O,10,27,,=W491+X491,
491,Moog Inc.,MOG-B,NYQ,38.6,0,12.6,5,1.3,2,4.87,0,2.59,0,120.3,2,0.4,2,5,6,O,10,27,,=W492+X492,
492,Viatris Inc.,VTRS,NMS,-,0,-23.9,0,11.5,10,1.10,0,-,0,152.8,2,3.4,5,0,0,O,10,27,,=W493+X493,
